"usstate","local_year","local_month","comaxvalue","rank"
"Maine",2013,5,0.29811320754717,15
"Delaware",2013,5,0.295652173913043,16
"Virginia",2013,5,0.285393258426966,17
"New Mexico",2013,5,0.276666666666667,18
"North Carolina",2013,5,0.274193548387097,19
"Ohio",2013,5,0.270652173913043,20
"Oregon",2013,5,0.255172413793103,21
"Iowa",2013,5,0.25,22
"Louisiana",2013,5,0.245161290322581,23
"Connecticut",2013,5,0.234782608695652,24
"Pennsylvania",2013,5,0.233458646616541,25
"Maryland",2013,5,0.225806451612903,26
"Rhode Island",2013,5,0.22258064516129,27
"Texas",2013,5,0.204048582995951,28
"Nevada",2013,5,0.196,29
"North Dakota",2013,5,0.187096774193548,30
"South Dakota",2013,5,0.182258064516129,31
"Oklahoma",2013,5,0.176271186440678,32
"Florida",2013,5,0.13,33
"Wyoming",2013,5,0.0774193548387097,34
"Hawaii",2013,6,0.696666666666667,1
"Kansas",2013,6,0.476470588235294,2
"New York",2013,6,0.373333333333333,3
"Indiana",2013,6,0.36,4
"Arkansas",2013,6,0.34,5
"Colorado",2013,6,0.335555555555555,6
"Georgia",2013,6,0.333333333333333,7
"Virginia",2013,6,0.319512195121951,8
"California",2013,6,0.297869507323569,9
"Arizona",2013,6,0.291025641025641,10
"Ohio",2013,6,0.275555555555556,11
"District Of Columbia",2013,6,0.274074074074074,12
"North Carolina",2013,6,0.273913043478261,13
"Delaware",2013,6,0.268,14
"Massachusetts",2013,6,0.263333333333333,15
"Pennsylvania",2013,6,0.262698412698413,16
"Iowa",2013,6,0.253333333333333,17
"Maryland",2013,6,0.246666666666667,18
"New Jersey",2013,6,0.238333333333333,19
"Illinois",2013,6,0.235416666666667,20
"Connecticut",2013,6,0.229069767441861,21
"Louisiana",2013,6,0.228,22
"Nevada",2013,6,0.217391304347826,23
"Rhode Island",2013,6,0.216666666666667,24
"Oregon",2013,6,0.207692307692308,25
"Utah",2013,6,0.2,26
"Oklahoma",2013,6,0.2,27
"New Mexico",2013,6,0.181481481481482,28
"Texas",2013,6,0.173362445414847,29
"South Dakota",2013,6,0.166666666666667,30
"North Dakota",2013,6,0.141176470588235,31
"Maine",2013,6,0.13,32
"Florida",2013,6,0.12,33
"Wyoming",2013,6,0.0733333333333333,34
"Hawaii",2013,7,0.621052631578947,1
"Kansas",2013,7,0.45,2
"Arkansas",2013,7,0.406451612903225,3
"New York",2013,7,0.388709677419355,4
"Virginia",2013,7,0.351260504201681,5
"Illinois",2013,7,0.337837837837838,6
"Indiana",2013,7,0.324489795918367,7
"Georgia",2013,7,0.321428571428571,8
"Colorado",2013,7,0.320224719101123,9
"Massachusetts",2013,7,0.319354838709678,10
"Missouri",2013,7,0.303225806451613,11
"California",2013,7,0.300656167979002,12
"Ohio",2013,7,0.29247311827957,13
"Utah",2013,7,0.287878787878788,14
"Arizona",2013,7,0.274193548387097,15
"North Carolina",2013,7,0.266666666666667,16
"Oklahoma",2013,7,0.259677419354839,17
"New Mexico",2013,7,0.251612903225806,18
"Iowa",2013,7,0.246774193548387,19
"Delaware",2013,7,0.245454545454545,20
"New Jersey",2013,7,0.235483870967742,21
"District Of Columbia",2013,7,0.229032258064516,22
"Connecticut",2013,7,0.22,23
"Maryland",2013,7,0.218181818181818,24
"Louisiana",2013,7,0.206451612903226,25
"Nevada",2013,7,0.2,26
"Rhode Island",2013,7,0.195833333333333,27
"Maine",2013,7,0.193548387096774,28
"South Dakota",2013,7,0.189090909090909,29
"Texas",2013,7,0.178991596638655,30
"Pennsylvania",2013,7,0.173451327433628,31
"Oregon",2013,7,0.163333333333333,32
"Florida",2013,7,0.076,33
"Wyoming",2013,7,0.0419354838709677,34
"New York",2013,8,0.446774193548387,1
"Kansas",2013,8,0.439130434782609,2
"Nevada",2013,8,0.432258064516129,3
"Arkansas",2013,8,0.412903225806451,4
"Virginia",2013,8,0.411965811965812,5
"Colorado",2013,8,0.41010101010101,6
"Georgia",2013,8,0.383870967741936,7
"Indiana",2013,8,0.346774193548387,8
"Missouri",2013,8,0.345161290322581,9
"New Jersey",2013,8,0.343548387096774,10
"California",2013,8,0.320198265179678,11
"Ohio",2013,8,0.30752688172043,12
"North Carolina",2013,8,0.307407407407407,13
"Massachusetts",2013,8,0.306451612903226,14
"Illinois",2013,8,0.305084745762712,15
"Delaware",2013,8,0.291666666666667,16
"District Of Columbia",2013,8,0.290740740740741,17
"Utah",2013,8,0.290322580645161,18
"Florida",2013,8,0.287096774193548,19
"Arizona",2013,8,0.277777777777778,20
"Rhode Island",2013,8,0.251612903225806,21
"Oklahoma",2013,8,0.251612903225806,22
"Iowa",2013,8,0.251219512195122,23
"Connecticut",2013,8,0.247311827956989,24
"Washington",2013,8,0.237931034482759,25
"Maryland",2013,8,0.236734693877551,26
"Oregon",2013,8,0.232258064516129,27
"Pennsylvania",2013,8,0.217180616740088,28
"New Mexico",2013,8,0.209677419354839,29
"Louisiana",2013,8,0.209677419354839,30
"South Dakota",2013,8,0.198387096774193,31
"Texas",2013,8,0.187394957983193,32
"Maine",2013,8,0.173333333333333,33
"Wyoming",2013,8,0.0483870967741935,34
"District Of Columbia",2013,9,0.476666666666667,1
"Georgia",2013,9,0.463333333333333,2
"Arkansas",2013,9,0.445,3
"Kansas",2013,9,0.416666666666667,4
"North Carolina",2013,9,0.4,5
"Colorado",2013,9,0.389655172413793,6
"California",2013,9,0.375618811881188,7
"Indiana",2013,9,0.375,8
"New Jersey",2013,9,0.368333333333333,9
"Illinois",2013,9,0.367391304347826,10
"Massachusetts",2013,9,0.357142857142857,11
"Missouri",2013,9,0.353333333333333,12
"Oregon",2013,9,0.341176470588235,13
"Utah",2013,9,0.336666666666667,14
"Florida",2013,9,0.336666666666667,15
"Arizona",2013,9,0.329411764705882,16
"New York",2013,9,0.326666666666667,17
"Ohio",2013,9,0.313333333333333,18
"Nevada",2013,9,0.3,19
"Washington",2013,9,0.2875,20
"Oklahoma",2013,9,0.285,21
"Iowa",2013,9,0.276190476190476,22
"Louisiana",2013,9,0.273333333333333,23
"Connecticut",2013,9,0.263218390804598,24
"Maryland",2013,9,0.255263157894737,25
"Virginia",2013,9,0.2525,26
"Rhode Island",2013,9,0.243333333333333,27
"Texas",2013,9,0.226991150442478,28
"New Mexico",2013,9,0.226666666666667,29
"South Dakota",2013,9,0.211320754716981,30
"Pennsylvania",2013,9,0.171794871794872,31
"North Dakota",2013,9,0.145454545454545,32
"Maine",2013,9,0.136666666666667,33
"Wyoming",2013,9,0.03,34
"Oregon",2013,10,0.784,1
"District Of Columbia",2013,10,0.656603773584906,2
"Arizona",2013,10,0.613978494623656,3
"Georgia",2013,10,0.554838709677419,4
"Kentucky",2013,10,0.542857142857143,5
"Utah",2013,10,0.535483870967742,6
"California",2013,10,0.526430517711172,7
"Arkansas",2013,10,0.482258064516129,8
"Indiana",2013,10,0.470967741935484,9
"North Carolina",2013,10,0.445161290322581,10
"Colorado",2013,10,0.435164835164835,11
"Kansas",2013,10,0.424137931034483,12
"Massachusetts",2013,10,0.403225806451613,13
"Ohio",2013,10,0.402150537634409,14
"Virginia",2013,10,0.383739837398374,15
"New Jersey",2013,10,0.382258064516129,16
"Illinois",2013,10,0.380357142857143,17
"Florida",2013,10,0.367741935483871,18
"Nevada",2013,10,0.361290322580645,19
"New York",2013,10,0.348387096774194,20
"Rhode Island",2013,10,0.341935483870968,21
"Maryland",2013,10,0.337096774193548,22
"Missouri",2013,10,0.334615384615385,23
"Texas",2013,10,0.305241935483871,24
"Louisiana",2013,10,0.287096774193548,25
"Connecticut",2013,10,0.285483870967742,26
"New Mexico",2013,10,0.270967741935484,27
"Iowa",2013,10,0.270491803278688,28
"Oklahoma",2013,10,0.230645161290323,29
"Pennsylvania",2013,10,0.193050193050193,30
"South Dakota",2013,10,0.178333333333333,31
"North Dakota",2013,10,0.147826086956522,32
"Maine",2013,10,0.141935483870968,33
"Wyoming",2013,10,0.0620689655172414,34
"Utah",2013,11,1,1
"Arizona",2013,11,0.726666666666666,2
"California",2013,11,0.701768707482993,3
"Nevada",2013,11,0.656666666666667,4
"Oregon",2013,11,0.59,5
"Colorado",2013,11,0.536046511627907,6
"Kansas",2013,11,0.526666666666667,7
"Georgia",2013,11,0.525925925925926,8
"Arkansas",2013,11,0.51,9
"District Of Columbia",2013,11,0.49811320754717,10
"Kentucky",2013,11,0.463333333333333,11
"North Carolina",2013,11,0.443333333333333,12
"New Mexico",2013,11,0.44,13
"Massachusetts",2013,11,0.435714285714286,14
"Illinois",2013,11,0.425806451612903,15
"Virginia",2013,11,0.416666666666667,16
"Missouri",2013,11,0.41,17
"New Jersey",2013,11,0.398333333333333,18
"Louisiana",2013,11,0.366666666666667,19
"Maryland",2013,11,0.361666666666667,20
"Texas",2013,11,0.356837606837607,21
"Rhode Island",2013,11,0.356666666666667,22
"Indiana",2013,11,0.355172413793103,23
"Florida",2013,11,0.35,24
"New York",2013,11,0.346666666666667,25
"Ohio",2013,11,0.335555555555556,26
"Connecticut",2013,11,0.298333333333333,27
"Oklahoma",2013,11,0.273333333333333,28
"Iowa",2013,11,0.231034482758621,29
"Pennsylvania",2013,11,0.215789473684211,30
"South Dakota",2013,11,0.196666666666667,31
"Maine",2013,11,0.163333333333333,32
"North Dakota",2013,11,0.163333333333333,33
"Wyoming",2013,11,0.0966666666666667,34
"Nevada",2013,12,1.1625,1
"Utah",2013,12,1.04838709677419,2
"Arizona",2013,12,0.952688172043011,3
"California",2013,12,0.89662775616083,4
"Oregon",2013,12,0.816129032258065,5
"North Carolina",2013,12,0.637096774193548,6
"Florida",2013,12,0.612903225806452,7
"Colorado",2013,12,0.586585365853659,8
"District Of Columbia",2013,12,0.566,9
"New Jersey",2013,12,0.554838709677419,10
"Georgia",2013,12,0.546428571428571,11
"Illinois",2013,12,0.540625,12
"Virginia",2013,12,0.535483870967742,13
"Arkansas",2013,12,0.525806451612903,14
"Maryland",2013,12,0.511290322580645,15
"New York",2013,12,0.503448275862069,16
"Massachusetts",2013,12,0.503225806451613,17
"New Mexico",2013,12,0.503225806451613,18
"Kentucky",2013,12,0.496774193548387,19
"Kansas",2013,12,0.475,20
"Texas",2013,12,0.432780082987552,21
"Rhode Island",2013,12,0.425806451612903,22
"Pennsylvania",2013,12,0.406959706959707,23
"Alabama",2013,12,0.367741935483871,24
"Connecticut",2013,12,0.361290322580645,25
"Louisiana",2013,12,0.354838709677419,26
"Missouri",2013,12,0.354166666666667,27
"Oklahoma",2013,12,0.341935483870968,28
"Ohio",2013,12,0.339784946236559,29
"Iowa",2013,12,0.303225806451613,30
"Indiana",2013,12,0.288888888888889,31
"Maine",2013,12,0.219354838709677,32
"South Dakota",2013,12,0.206451612903226,33
"North Dakota",2013,12,0.180645161290323,34
"Wyoming",2013,12,0.0962962962962963,35
"Utah",2014,1,1.13636363636364,1
"Arizona",2014,1,1.09767441860465,2
"California",2014,1,0.905729166666667,3
"Nevada",2014,1,0.82258064516129,4
"District Of Columbia",2014,1,0.764516129032258,5
"Delaware",2014,1,0.588888888888889,6
"New Jersey",2014,1,0.551612903225806,7
"North Carolina",2014,1,0.526881720430108,8
"Colorado",2014,1,0.501176470588235,9
"New Mexico",2014,1,0.493548387096774,10
"Oregon",2014,1,0.483870967741936,11
"Georgia",2014,1,0.468965517241379,12
"Arkansas",2014,1,0.466129032258065,13
"New York",2014,1,0.453846153846154,14
"Louisiana",2014,1,0.451724137931034,15
"Massachusetts",2014,1,0.445161290322581,16
"Texas",2014,1,0.442386831275721,17
"Kansas",2014,1,0.441935483870968,18
"Rhode Island",2014,1,0.432258064516129,19
"Virginia",2014,1,0.417857142857143,20
"Kentucky",2014,1,0.412903225806452,21
"Illinois",2014,1,0.403333333333333,22
"Florida",2014,1,0.403225806451613,23
"Maryland",2014,1,0.385483870967742,24
"Alabama",2014,1,0.383333333333333,25
"Ohio",2014,1,0.348314606741573,26
"Connecticut",2014,1,0.344642857142857,27
"Pennsylvania",2014,1,0.326829268292683,28
"Missouri",2014,1,0.323333333333333,29
"Oklahoma",2014,1,0.288709677419355,30
"Indiana",2014,1,0.261538461538462,31
"Iowa",2014,1,0.236666666666666,32
"South Dakota",2014,1,0.232258064516129,33
"Maine",2014,1,0.219354838709677,34
"North Dakota",2014,1,0.180645161290323,35
"Wyoming",2014,1,0.106666666666667,36
"Florida",2014,2,0.860714285714286,1
"Arizona",2014,2,0.767901234567901,2
"District Of Columbia",2014,2,0.704878048780488,3
"Utah",2014,2,0.639285714285714,4
"New Jersey",2014,2,0.603571428571428,5
"Delaware",2014,2,0.6,6
"California",2014,2,0.581159420289855,7
"New York",2014,2,0.55,8
"Massachusetts",2014,2,0.496428571428572,9
"Arkansas",2014,2,0.494642857142857,10
"Georgia",2014,2,0.475,11
"Pennsylvania",2014,2,0.452061855670103,12
"North Carolina",2014,2,0.439285714285714,13
"Illinois",2014,2,0.433333333333333,14
"Colorado",2014,2,0.429761904761905,15
"Alabama",2014,2,0.427272727272727,16
"Oregon",2014,2,0.407142857142857,17
"Nevada",2014,2,0.403571428571429,18
"Rhode Island",2014,2,0.403571428571429,19
"Kansas",2014,2,0.396428571428571,20
"Ohio",2014,2,0.392857142857143,21
"Kentucky",2014,2,0.392592592592593,22
"Louisiana",2014,2,0.382142857142857,23
"Connecticut",2014,2,0.381818181818182,24
"New Mexico",2014,2,0.378571428571429,25
"Missouri",2014,2,0.354166666666667,26
"Maryland",2014,2,0.35,27
"Indiana",2014,2,0.321428571428572,28
"Oklahoma",2014,2,0.296428571428571,29
"Texas",2014,2,0.282959641255606,30
"Iowa",2014,2,0.275,31
"South Dakota",2014,2,0.246428571428571,32
"Maine",2014,2,0.239285714285714,33
"North Dakota",2014,2,0.192857142857143,34
"Wyoming",2014,2,0.114285714285714,35
"Florida",2014,3,0.609677419354839,1
"District Of Columbia",2014,3,0.550909090909091,2
"Georgia",2014,3,0.512903225806452,3
"Arizona",2014,3,0.505376344086022,4
"Oregon",2014,3,0.496774193548387,5
"Utah",2014,3,0.487096774193548,6
"New York",2014,3,0.460655737704918,7
"Arkansas",2014,3,0.446774193548387,8
"California",2014,3,0.444507042253521,9
"North Carolina",2014,3,0.421978021978022,10
"Massachusetts",2014,3,0.419354838709678,11
"Kansas",2014,3,0.419354838709677,12
"New Jersey",2014,3,0.417741935483871,13
"Illinois",2014,3,0.408620689655172,14
"Kentucky",2014,3,0.4,15
"Ohio",2014,3,0.391397849462366,16
"Missouri",2014,3,0.383870967741936,17
"Alabama",2014,3,0.371428571428571,18
"Colorado",2014,3,0.361290322580645,19
"Rhode Island",2014,3,0.354838709677419,20
"Nevada",2014,3,0.348387096774194,21
"Virginia",2014,3,0.345,22
"New Mexico",2014,3,0.303225806451613,23
"Pennsylvania",2014,3,0.296666666666667,24
"Louisiana",2014,3,0.289285714285714,25
"Connecticut",2014,3,0.288888888888889,26
"Maryland",2014,3,0.2875,27
"Indiana",2014,3,0.285714285714286,28
"Iowa",2014,3,0.264516129032258,29
"Texas",2014,3,0.248535564853557,30
"South Dakota",2014,3,0.248387096774194,31
"Oklahoma",2014,3,0.217857142857143,32
"Maine",2014,3,0.214285714285714,33
"North Dakota",2014,3,0.206451612903226,34
"Wyoming",2014,3,0.0870967741935484,35
"Hawaii",2014,4,0.588461538461539,1
"Florida",2014,4,0.573333333333333,2
"District Of Columbia",2014,4,0.453333333333333,3
"Georgia",2014,4,0.426666666666667,4
"Illinois",2014,4,0.416666666666667,5
"Indiana",2014,4,0.385714285714286,6
"Utah",2014,4,0.383333333333333,7
"Arizona",2014,4,0.382954545454545,8
"Ohio",2014,4,0.380681818181818,9
"California",2014,4,0.379100145137881,10
"New York",2014,4,0.376666666666667,11
"Kansas",2014,4,0.37,12
"Virginia",2014,4,0.345679012345679,13
"Oregon",2014,4,0.326666666666667,14
"New Jersey",2014,4,0.323333333333333,15
"Arkansas",2014,4,0.321666666666667,16
"Massachusetts",2014,4,0.31,17
"Pennsylvania",2014,4,0.305128205128205,18
"Colorado",2014,4,0.302272727272727,19
"Alabama",2014,4,0.29,20
"North Carolina",2014,4,0.285074626865671,21
"Missouri",2014,4,0.283333333333333,22
"New Mexico",2014,4,0.263333333333333,23
"Nevada",2014,4,0.2625,24
"Rhode Island",2014,4,0.256666666666667,25
"Iowa",2014,4,0.253333333333333,26
"Maine",2014,4,0.247826086956522,27
"Washington",2014,4,0.247619047619048,28
"Maryland",2014,4,0.246666666666667,29
"Delaware",2014,4,0.242857142857143,30
"Louisiana",2014,4,0.24,31
"South Dakota",2014,4,0.236666666666667,32
"Texas",2014,4,0.232067510548524,33
"Connecticut",2014,4,0.226744186046511,34
"North Dakota",2014,4,0.206896551724138,35
"Oklahoma",2014,4,0.189655172413793,36
"Wyoming",2014,4,0.1,37
"Florida",2014,5,0.483870967741935,1
"Illinois",2014,5,0.448648648648649,2
"Georgia",2014,5,0.435483870967742,3
"Hawaii",2014,5,0.423529411764706,4
"Arizona",2014,5,0.376923076923077,5
"New York",2014,5,0.354838709677419,6
"Kansas",2014,5,0.341935483870968,7
"California",2014,5,0.339628040057225,8
"District Of Columbia",2014,5,0.335483870967742,9
"Massachusetts",2014,5,0.329032258064516,10
"Colorado",2014,5,0.32183908045977,11
"Alabama",2014,5,0.319354838709677,12
"Ohio",2014,5,0.310752688172043,13
"North Carolina",2014,5,0.3,14
"Indiana",2014,5,0.3,15
"Arkansas",2014,5,0.295161290322581,16
"Missouri",2014,5,0.293548387096774,17
"Utah",2014,5,0.283870967741935,18
"New Jersey",2014,5,0.281132075471698,19
"Minnesota",2014,5,0.276666666666667,20
"Virginia",2014,5,0.254430379746835,21
"Iowa",2014,5,0.249180327868852,22
"New Mexico",2014,5,0.248387096774194,23
"Oregon",2014,5,0.241379310344828,24
"Louisiana",2014,5,0.238709677419355,25
"Pennsylvania",2014,5,0.235981308411215,26
"Maine",2014,5,0.235087719298246,27
"Nevada",2014,5,0.22258064516129,28
"South Dakota",2014,5,0.222222222222222,29
"Maryland",2014,5,0.221978021978022,30
"Rhode Island",2014,5,0.219354838709678,31
"Connecticut",2014,5,0.218478260869565,32
"Texas",2014,5,0.210655737704918,33
"North Dakota",2014,5,0.206451612903226,34
"Delaware",2014,5,0.205,35
"Oklahoma",2014,5,0.193548387096774,36
"Wyoming",2014,5,0.067741935483871,37
"Hawaii",2014,6,0.571666666666667,1
"Illinois",2014,6,0.430952380952381,2
"Arizona",2014,6,0.389473684210526,3
"Georgia",2014,6,0.37,4
"District Of Columbia",2014,6,0.34,5
"Utah",2014,6,0.321428571428571,6
"Ohio",2014,6,0.308888888888889,7
"California",2014,6,0.308321167883212,8
"Kansas",2014,6,0.296428571428571,9
"Arkansas",2014,6,0.295,10
"New York",2014,6,0.283333333333333,11
"New Jersey",2014,6,0.277966101694915,12
"Massachusetts",2014,6,0.273333333333333,13
"Alabama",2014,6,0.273333333333333,13
"North Carolina",2014,6,0.271666666666667,15
"Colorado",2014,6,0.271590909090909,16
"Missouri",2014,6,0.27,17
"Indiana",2014,6,0.25,18
"Pennsylvania",2014,6,0.248148148148148,19
"Minnesota",2014,6,0.243333333333333,20
"Iowa",2014,6,0.226666666666666,21
"Connecticut",2014,6,0.217857142857143,22
"New Mexico",2014,6,0.217241379310345,23
"Nevada",2014,6,0.216666666666667,24
"Maine",2014,6,0.216666666666667,25
"Delaware",2014,6,0.215384615384615,26
"Virginia",2014,6,0.212068965517241,27
"Maryland",2014,6,0.205952380952381,28
"Rhode Island",2014,6,0.203703703703704,29
"Louisiana",2014,6,0.19,30
"South Dakota",2014,6,0.184,31
"Oregon",2014,6,0.183333333333333,32
"Texas",2014,6,0.175000000000001,33
"North Dakota",2014,6,0.173333333333333,34
"Oklahoma",2014,6,0.145,35
"Florida",2014,6,0.108,36
"Wyoming",2014,6,0.0333333333333333,37
"Arkansas",2014,7,0.390322580645161,1
"Illinois",2014,7,0.379166666666667,2
"Georgia",2014,7,0.367741935483871,3
"Arizona",2014,7,0.358064516129032,4
"Florida",2014,7,0.335483870967742,5
"Kansas",2014,7,0.333333333333333,6
"Colorado",2014,7,0.32719298245614,7
"Massachusetts",2014,7,0.3,8
"Pennsylvania",2014,7,0.286776859504132,9
"Indiana",2014,7,0.284848484848485,10
"Missouri",2014,7,0.27741935483871,11
"Ohio",2014,7,0.275268817204301,12
"Minnesota",2014,7,0.270967741935484,13
"New York",2014,7,0.269354838709677,14
"California",2014,7,0.268794326241135,15
"Alabama",2014,7,0.268,16
"Utah",2014,7,0.258064516129032,17
"North Carolina",2014,7,0.258064516129032,18
"District Of Columbia",2014,7,0.254838709677419,19
"Iowa",2014,7,0.253225806451613,20
"Virginia",2014,7,0.235384615384615,21
"Maine",2014,7,0.232258064516129,22
"Alaska",2014,7,0.232258064516129,23
"Louisiana",2014,7,0.232258064516129,23
"Nevada",2014,7,0.229032258064516,25
"Delaware",2014,7,0.228571428571429,26
"South Dakota",2014,7,0.22258064516129,27
"Connecticut",2014,7,0.220430107526882,28
"New Jersey",2014,7,0.217741935483871,29
"Texas",2014,7,0.205555555555556,30
"Oregon",2014,7,0.203225806451613,31
"Rhode Island",2014,7,0.2,32
"New Mexico",2014,7,0.193548387096774,33
"Maryland",2014,7,0.193548387096774,34
"North Dakota",2014,7,0.174193548387097,35
"Oklahoma",2014,7,0.173913043478261,36
"Hawaii",2014,7,0.138235294117647,37
"Wyoming",2014,7,0.0140350877192982,38
"Florida",2014,8,0.583870967741936,1
"Georgia",2014,8,0.454838709677419,2
"Colorado",2014,8,0.414285714285714,3
"Illinois",2014,8,0.411111111111111,4
"Arkansas",2014,8,0.404838709677419,5
"Indiana",2014,8,0.369230769230769,6
"Arizona",2014,8,0.355,7
"Virginia",2014,8,0.352272727272727,8
"Missouri",2014,8,0.341935483870968,9
"District Of Columbia",2014,8,0.339285714285714,10
"Ohio",2014,8,0.336559139784946,11
"Alabama",2014,8,0.332258064516129,12
"Massachusetts",2014,8,0.329032258064516,13
"Kansas",2014,8,0.325806451612903,14
"North Carolina",2014,8,0.316666666666667,15
"Iowa",2014,8,0.309677419354838,16
"New York",2014,8,0.308771929824561,17
"New Jersey",2014,8,0.301612903225806,18
"Minnesota",2014,8,0.296551724137931,19
"California",2014,8,0.29375,20
"Louisiana",2014,8,0.283333333333333,21
"Kentucky",2014,8,0.283333333333333,21
"Utah",2014,8,0.27741935483871,23
"Alaska",2014,8,0.274193548387097,24
"Maine",2014,8,0.267741935483871,25
"Oregon",2014,8,0.267741935483871,25
"Nevada",2014,8,0.261290322580645,27
"Connecticut",2014,8,0.25,28
"Pennsylvania",2014,8,0.24251968503937,29
"Maryland",2014,8,0.241111111111111,30
"South Dakota",2014,8,0.232258064516129,31
"Rhode Island",2014,8,0.23,32
"Hawaii",2014,8,0.222727272727273,33
"North Dakota",2014,8,0.22258064516129,34
"Texas",2014,8,0.211848341232228,35
"New Mexico",2014,8,0.2,36
"Delaware",2014,8,0.2,37
"Oklahoma",2014,8,0.194444444444444,38
"Wyoming",2014,8,0.0233333333333333,39
"Florida",2014,9,0.563333333333333,1
"Nevada",2014,9,0.476666666666667,2
"Illinois",2014,9,0.464444444444444,3
"Arizona",2014,9,0.443333333333333,4
"Missouri",2014,9,0.44,5
"Colorado",2014,9,0.439325842696629,6
"Alaska",2014,9,0.428571428571429,7
"Indiana",2014,9,0.425423728813559,8
"Arkansas",2014,9,0.415,9
"Louisiana",2014,9,0.407692307692308,10
"District Of Columbia",2014,9,0.38,11
"Massachusetts",2014,9,0.373333333333333,12
"Kansas",2014,9,0.37,13
"New Jersey",2014,9,0.366666666666667,14
"New York",2014,9,0.363333333333333,15
"Georgia",2014,9,0.360869565217391,16
"Ohio",2014,9,0.360674157303371,17
"California",2014,9,0.342200557103064,18
"Virginia",2014,9,0.325555555555556,19
"Iowa",2014,9,0.31864406779661,20
"Utah",2014,9,0.317391304347826,21
"Delaware",2014,9,0.314285714285714,22
"Hawaii",2014,9,0.297368421052632,23
"Oregon",2014,9,0.296153846153846,24
"Kentucky",2014,9,0.276666666666667,25
"North Carolina",2014,9,0.271666666666667,26
"Rhode Island",2014,9,0.27037037037037,27
"Alabama",2014,9,0.266666666666667,28
"Minnesota",2014,9,0.26,29
"Connecticut",2014,9,0.253333333333333,30
"Maine",2014,9,0.246666666666667,31
"Maryland",2014,9,0.23780487804878,32
"South Dakota",2014,9,0.22,33
"Texas",2014,9,0.216504854368932,34
"Pennsylvania",2014,9,0.202941176470588,35
"North Dakota",2014,9,0.2,36
"New Mexico",2014,9,0.193333333333333,37
"Oklahoma",2014,9,0.191525423728814,38
"Wyoming",2014,9,0.0239130434782609,39
"Arizona",2014,10,0.717204301075269,1
"Florida",2014,10,0.6,2
"Colorado",2014,10,0.578494623655914,3
"Alaska",2014,10,0.553571428571428,4
"Utah",2014,10,0.538709677419355,5
"California",2014,10,0.523983739837399,6
"Louisiana",2014,10,0.480645161290323,7
"Kansas",2014,10,0.480645161290323,7
"Arkansas",2014,10,0.475806451612903,9
"Georgia",2014,10,0.467741935483871,10
"Oregon",2014,10,0.464516129032258,11
"Missouri",2014,10,0.436666666666667,12
"Minnesota",2014,10,0.416666666666667,13
"Nevada",2014,10,0.396296296296296,14
"Illinois",2014,10,0.394545454545455,15
"Alabama",2014,10,0.393548387096774,16
"North Carolina",2014,10,0.387272727272727,17
"Indiana",2014,10,0.375,18
"New York",2014,10,0.369354838709678,19
"Kentucky",2014,10,0.367741935483871,20
"Massachusetts",2014,10,0.364516129032258,21
"Texas",2014,10,0.359345794392524,22
"District Of Columbia",2014,10,0.338709677419355,23
"Virginia",2014,10,0.335483870967742,24
"Iowa",2014,10,0.330645161290323,25
"New Jersey",2014,10,0.32258064516129,26
"Ohio",2014,10,0.317204301075269,27
"Oklahoma",2014,10,0.311764705882353,28
"New Mexico",2014,10,0.293333333333333,29
"Rhode Island",2014,10,0.280645161290323,30
"Maryland",2014,10,0.261290322580645,31
"Connecticut",2014,10,0.258928571428571,32
"Maine",2014,10,0.253225806451613,33
"South Dakota",2014,10,0.245161290322581,34
"Hawaii",2014,10,0.228125,35
"Pennsylvania",2014,10,0.19375,36
"New Hampshire",2014,10,0.192307692307692,37
"North Dakota",2014,10,0.155,38
"Wyoming",2014,10,0,39
"Alaska",2014,11,1.25333333333333,1
"Arizona",2014,11,0.856666666666666,2
"Colorado",2014,11,0.718072289156626,3
"Utah",2014,11,0.717857142857143,4
"California",2014,11,0.648691860465116,5
"Louisiana",2014,11,0.603333333333333,6
"Nevada",2014,11,0.588888888888889,7
"Arkansas",2014,11,0.583333333333334,8
"New Jersey",2014,11,0.579310344827586,9
"Georgia",2014,11,0.563333333333333,10
"Massachusetts",2014,11,0.5,11
"New York",2014,11,0.473333333333333,12
"North Carolina",2014,11,0.466666666666667,13
"Florida",2014,11,0.46,14
"District Of Columbia",2014,11,0.448148148148148,15
"New Mexico",2014,11,0.43,16
"Rhode Island",2014,11,0.406666666666667,17
"Oregon",2014,11,0.395833333333333,18
"Texas",2014,11,0.383091787439614,19
"Minnesota",2014,11,0.36,20
"Virginia",2014,11,0.36,21
"Missouri",2014,11,0.356666666666667,22
"Alabama",2014,11,0.353333333333333,23
"Maryland",2014,11,0.349425287356322,24
"Kansas",2014,11,0.348275862068965,25
"Ohio",2014,11,0.348235294117647,26
"Kentucky",2014,11,0.346666666666667,27
"Illinois",2014,11,0.331578947368421,28
"Connecticut",2014,11,0.330357142857143,29
"Maine",2014,11,0.326666666666667,30
"Hawaii",2014,11,0.321666666666667,31
"Oklahoma",2014,11,0.313333333333333,32
"Indiana",2014,11,0.283333333333333,33
"New Hampshire",2014,11,0.256666666666667,34
"Iowa",2014,11,0.246666666666667,35
"South Dakota",2014,11,0.237931034482759,36
"Pennsylvania",2014,11,0.218045112781955,37
"North Dakota",2014,11,0.182142857142857,38
